"Vive en residencia";"Edad";"Confirmados PDIA";"Total Confirmados";"Curados";"Fallecidos";"Sexo";"Fecha"
"Otro tipo de institución";"De 75 a 79 años";"-1";"-1";"-1";"0";"Mujeres";"27/04/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"27/04/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"27/04/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"27/04/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"27/04/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"27/04/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Otro tipo de institución";"Menos de 65 años";"3";"3";"0";"0";"Hombres";"28/04/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Hombres";"28/04/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"1";"Mujeres";"28/04/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"1";"0";"Mujeres";"28/04/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"1";"0";"Mujeres";"28/04/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"28/04/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Otro tipo de institución";"Menos de 65 años";"-1";"-1";"0";"0";"Hombres";"29/04/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Hombres";"29/04/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"29/04/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Hombres";"30/04/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Otro tipo de institución";"Menos de 65 años";"1";"1";"5";"0";"Mujeres";"30/04/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"1";"0";"Mujeres";"30/04/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"30/04/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"1";"0";"Hombres";"03/05/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"1";"0";"Hombres";"03/05/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"1";"0";"Hombres";"03/05/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"1";"0";"Hombres";"03/05/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Hombres";"03/05/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"1";"0";"Mujeres";"03/05/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"1";"0";"Mujeres";"03/05/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"-1";"1";"Mujeres";"03/05/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"03/05/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Residencias de mayores";"De 70 a 74 años";"1";"1";"0";"0";"Hombres";"04/05/2021"
"Residencias de mayores";"De 75 a 79 años";"1";"1";"0";"0";"Hombres";"04/05/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Otro tipo de institución";"Menos de 65 años";"1";"1";"5";"0";"Hombres";"04/05/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"1";"0";"Hombres";"04/05/2021"
"Otro tipo de institución";"De 75 a 79 años";"1";"1";"0";"0";"Hombres";"04/05/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Hombres";"04/05/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Residencias de mayores";"De 70 a 74 años";"1";"1";"0";"0";"Mujeres";"04/05/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Residencias de mayores";"De 80 a 84 años";"1";"1";"0";"0";"Mujeres";"04/05/2021"
"Residencias de mayores";"De 85 a 89 años";"1";"1";"0";"0";"Mujeres";"04/05/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"04/05/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Otro tipo de institución";"De 75 a 79 años";"-1";"-1";"0";"0";"Hombres";"05/05/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Hombres";"05/05/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Residencias de mayores";"De 75 a 79 años";"1";"1";"0";"0";"Mujeres";"05/05/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"1";"0";"Mujeres";"05/05/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"05/05/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Residencias de mayores";"De 75 a 79 años";"1";"1";"0";"1";"Hombres";"06/05/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"1";"Hombres";"06/05/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Hombres";"06/05/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Residencias de mayores";"De 75 a 79 años";"-1";"-1";"0";"-1";"Mujeres";"06/05/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"06/05/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Otro tipo de institución";"Menos de 65 años";"-1";"-1";"0";"0";"Hombres";"07/05/2021"
"Otro tipo de institución";"De 65 a 69 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Otro tipo de institución";"De 70 a 74 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Otro tipo de institución";"De 75 a 79 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Otro tipo de institución";"De 80 a 84 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Otro tipo de institución";"De 85 a 89 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Otro tipo de institución";"De 90 a 94 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Otro tipo de institución";"De 95 a 99 años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Otro tipo de institución";"De 100 y más años";"0";"0";"0";"0";"Hombres";"07/05/2021"
"Residencias de mayores";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"07/05/2021"
"Residencias de mayores";"De 65 a 69 años";"0";"0";"0";"0";"Mujeres";"07/05/2021"
"Residencias de mayores";"De 70 a 74 años";"0";"0";"0";"0";"Mujeres";"07/05/2021"
"Residencias de mayores";"De 75 a 79 años";"0";"0";"0";"0";"Mujeres";"07/05/2021"
"Residencias de mayores";"De 80 a 84 años";"0";"0";"0";"0";"Mujeres";"07/05/2021"
"Residencias de mayores";"De 85 a 89 años";"0";"0";"0";"0";"Mujeres";"07/05/2021"
"Residencias de mayores";"De 90 a 94 años";"0";"0";"0";"0";"Mujeres";"07/05/2021"
"Residencias de mayores";"De 95 a 99 años";"0";"0";"0";"0";"Mujeres";"07/05/2021"
"Residencias de mayores";"De 100 y más años";"0";"0";"0";"0";"Mujeres";"07/05/2021"
"Otro tipo de institución";"Menos de 65 años";"0";"0";"0";"0";"Mujeres";"07/05/2021"
